Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_max_agg_des,0.6486486486486487,0.8146718146718147,0.7258687258687259,0.5521235521235521,0.6756756756756757,,
parzen_max_agg_desthr,0.7104247104247104,0.7065637065637066,0.8532818532818532,0.6833976833976834,0.6911196911196911,,
kmeans_ecoc_agg_des,0.5173745173745173,0.5791505791505791,0.637065637065637,0.3436293436293436,0.4015444015444015,,
kmeans_ecoc_agg_desthr,0.6254826254826255,0.7258687258687259,0.6911196911196911,0.3590733590733591,0.44015444015444016,,
parzen_ecoc_agg_desthr,0.08108108108108109,0.10424710424710425,0.3281853281853282,0.15057915057915058,0.21621621621621623,,
kmeans_decision_templates_agg,0.555984555984556,0.8146718146718147,0.7297297297297297,0.4247104247104247,0.637065637065637,,
kmeans_decision_templates_agg_desthr,0.3281853281853282,0.5173745173745173,0.5096525096525096,0.3281853281853282,0.5135135135135135,,
svdd_ecoc_agg_des,0.6872586872586872,0.5752895752895753,0.7722007722007722,0.4980694980694981,0.4864864864864865,,
kmeans_max_agg_des,0.6795366795366795,0.7760617760617761,0.8571428571428571,0.5637065637065637,0.7799227799227799,,
svdd_max_agg_desthr,0.6486486486486487,0.8301158301158301,0.7567567567567568,0.6177606177606177,0.6756756756756757,,
parzen_decision_templates_agg_desthr,0.06177606177606178,0.08494208494208494,0.25868725868725867,0.11196911196911197,0.08494208494208494,,
svdd_max_agg,0.6486486486486487,0.803088803088803,0.6756756756756757,0.5019305019305019,0.6756756756756757,,
kmeans_max_agg_desthr,0.6756756756756757,0.8185328185328186,0.8803088803088803,0.5791505791505791,0.8223938223938224,,
parzen_max_agg_des,0.7065637065637066,0.694980694980695,0.8532818532818532,0.6872586872586872,0.6833976833976834,,
svdd_decision_templates_agg_desthr,0.5328185328185329,0.6138996138996139,0.7722007722007722,0.4517374517374517,0.6332046332046332,,
svdd_decision_templates_agg,0.7644787644787645,0.640926640926641,0.8223938223938224,0.47104247104247104,0.6602316602316602,,
parzen_ecoc_agg,0.02702702702702703,0.02702702702702703,0.023166023166023165,0.023166023166023165,0.02702702702702703,,
parzen_decision_templates_agg_des,0.05791505791505792,0.08108108108108109,0.25868725868725867,0.04247104247104247,0.07722007722007722,,
kmeans_max_agg,0.6795366795366795,0.7722007722007722,0.8571428571428571,0.5637065637065637,0.7644787644787645,,
svdd_decision_templates_agg_des,0.5714285714285714,0.6023166023166023,0.8416988416988417,0.46332046332046334,0.6602316602316602,,
parzen_max_agg,0.0,0.0,0.0,0.0,0.0,,
parzen_decision_templates_agg,0.0,0.0,0.0,0.0,0.0,,
svdd_ecoc_agg,0.6332046332046332,0.528957528957529,0.6138996138996139,0.4942084942084942,0.4864864864864865,,
svdd_ecoc_agg_desthr,0.8455598455598455,0.7142857142857143,0.8571428571428571,0.5173745173745173,0.5173745173745173,,
kmeans_decision_templates_agg_des,0.4015444015444015,0.5328185328185329,0.5521235521235521,0.3590733590733591,0.5212355212355212,,
parzen_ecoc_agg_des,0.08494208494208494,0.10810810810810811,0.28185328185328185,0.06563706563706563,0.10424710424710425,,
kmeans_ecoc_agg,0.47876447876447875,0.5675675675675675,0.6023166023166023,0.3204633204633205,0.38223938223938225,,
