Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_decision_templates_agg_des,0.29161747343565525,0.18128654970760238,0.2602680501513186,0.23989338071968014,0.2222727272727273,0.23906763625739674,0.03696578883597704
parzen_ecoc_agg,0.052077238150965544,0.01336073997944498,0.0,0.03407951887738059,0.03929203539823012,0.027761906481204246,0.018666593162784566
parzen_max_agg_desthr,0.21311475409836056,0.22486879289463058,0.3586956521739131,0.39823829392675014,0.30500631047538906,0.2999847607138087,0.07254618969684705
svdd_max_agg,0.3911439114391144,0.4298056155507559,0.24258521469676853,0.23191899710703956,0.34734513274336287,0.32855977430740824,0.0790587743382041
kmeans_max_agg,0.291958041958042,0.20066611157368852,0.24825318536785856,0.31187904967602587,0.31601545727780167,0.2737543691706833,0.04373343871339506
kmeans_decision_templates_agg_desthr,0.37796976241900637,0.2860178495537612,0.37973086627417996,0.3423130515559685,0.2518583296895497,0.32757797189849314,0.050866663939551755
parzen_decision_templates_agg,0.18279569892473113,0.12293853073463268,0.1853197674418604,0.19606358819076453,0.21491935483870972,0.1804073880261397,0.03088267318653183
svdd_ecoc_agg,0.022403258655804503,0.16209476309226944,0.1748251748251748,-0.009464870768110645,0.12399678972712691,0.094771023106453,0.074696068853805
svdd_max_agg_desthr,0.3911439114391144,0.3963254593175852,0.31179901301031854,0.2758959253804616,0.28981481481481486,0.33299582479245887,0.05092375782487015
svdd_ecoc_agg_des,0.05044510385756684,0.17241379310344818,0.21693363844393598,0.032786885245901676,0.0025179856115107313,0.09501948125247268,0.08398718837092517
kmeans_ecoc_agg_des,0.26102502979737785,0.29439435515484125,0.23339749759384032,0.15020576131687235,0.23376623376623373,0.2345577755258331,0.04774550637435655
svdd_decision_templates_agg,0.30434782608695654,0.24390243902439024,0.2674057649667406,0.31933548684817725,0.3027272727272726,0.2875437579307075,0.02769019079832756
kmeans_decision_templates_agg_des,0.34728033472803344,0.23770491803278693,0.25680617635107683,0.32925229558373414,0.287973366625052,0.29180341826413664,0.041584205264020804
svdd_decision_templates_agg_desthr,0.3321917808219179,0.24939467312348662,0.3022339027595269,0.32183908045977017,0.26488232579603144,0.2941083525921466,0.03205881817296532
parzen_decision_templates_agg_des,0.19913419913419916,0.1297880252882112,0.1680890538033396,0.23668188736681883,0.25316455696202533,0.19737154451091882,0.04491384325061541
parzen_ecoc_agg_des,-0.11362607514712542,0.02205177372962619,-0.07150964812712823,0.07781175671083929,0.0013540961408259333,-0.01678361933859245,0.06805710708147987
kmeans_max_agg_des,0.30942895086321376,0.20066611157368852,0.24825318536785856,0.3043668122270742,0.2918988426918131,0.27092278054472957,0.0412095466399565
kmeans_max_agg_desthr,0.27475592747559274,0.23761118170266837,0.3558951965065502,0.39599813866914846,0.2907390917186109,0.31099990721451415,0.05718447008613198
parzen_decision_templates_agg_desthr,0.22643029814665594,0.17322834645669294,0.2996316004911994,0.3221276595744682,0.2707045735475896,0.25842449564332126,0.053270876485756
kmeans_decision_templates_agg,0.37681761528874114,0.24812030075187985,0.2876239758516602,0.30945692883895126,0.38873873873873865,0.32215151189399427,0.053396938201554195
kmeans_ecoc_agg,0.17533432392273396,0.23047906450396083,0.20746268656716427,0.1453862660944205,0.14927905004240882,0.18158827822613768,0.033025377643576714
svdd_max_agg_des,0.3911439114391144,0.46153846153846156,0.24258521469676853,0.23191899710703956,0.31364653243847873,0.3281666234439725,0.08780979688096692
parzen_max_agg,0.20903954802259883,0.16131469588213054,0.23164956590370955,0.2322082147214315,0.2760736196319018,0.22205712883235443,0.037341508386362424
parzen_ecoc_agg_desthr,-0.0652257815515247,0.021739130434782594,0.07749830047586692,0.06254225828262339,0.004723346828609976,0.020255450894071637,0.05023028283706641
kmeans_ecoc_agg_desthr,0.19999999999999996,0.3156934306569342,0.2982616651418116,0.24321657622101622,0.22857142857142854,0.25714862011823814,0.043346279695950986
svdd_ecoc_agg_desthr,0.1650671785028791,0.18462980318650413,0.3160945162728489,0.18122448979591843,-0.03866068346565399,0.1616710608584993,0.11393014123893153
parzen_max_agg_des,0.2054483541430192,0.16131469588213054,0.23164956590370955,0.265255292652553,0.2739950779327318,0.22753259730282882,0.041161237944687144
