Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_max_agg_des,0.3911439114391144,0.46153846153846156,0.24258521469676853,0.23191899710703956,0.31364653243847873,,
parzen_max_agg_desthr,0.21311475409836056,0.22486879289463058,0.3586956521739131,0.39823829392675014,0.30500631047538906,,
kmeans_ecoc_agg_des,0.26102502979737785,0.29439435515484125,0.23339749759384032,0.15020576131687235,0.23376623376623373,,
kmeans_ecoc_agg_desthr,0.19999999999999996,0.3156934306569342,0.2982616651418116,0.24321657622101622,0.22857142857142854,,
parzen_ecoc_agg_desthr,-0.0652257815515247,0.021739130434782594,0.07749830047586692,0.06254225828262339,0.004723346828609976,,
kmeans_decision_templates_agg,0.2630241423125794,0.15560916767189392,0.29042316258351897,0.3974001857010213,0.2660287081339713,,
kmeans_decision_templates_agg_desthr,0.2128279883381924,0.206094627105052,0.078125,0.32471386180584993,0.23886808156471084,,
svdd_ecoc_agg_des,0.05044510385756684,0.17241379310344818,0.21693363844393598,0.032786885245901676,0.0025179856115107313,,
kmeans_max_agg_des,0.30942895086321376,0.20066611157368852,0.24825318536785856,0.3043668122270742,0.2918988426918131,,
svdd_max_agg_desthr,0.3911439114391144,0.3963254593175852,0.31179901301031854,0.2758959253804616,0.28981481481481486,,
parzen_decision_templates_agg_desthr,0.07444668008048283,-0.07604017216642744,-0.038123167155425186,0.05683836589698055,-0.0015088645794041344,,
svdd_max_agg,0.3911439114391144,0.4298056155507559,0.24258521469676853,0.23191899710703956,0.34734513274336287,,
kmeans_max_agg_desthr,0.27475592747559274,0.23761118170266837,0.3558951965065502,0.39599813866914846,0.2907390917186109,,
parzen_max_agg_des,0.2054483541430192,0.16131469588213054,0.23164956590370955,0.265255292652553,0.2739950779327318,,
svdd_decision_templates_agg_desthr,0.19312663429211818,0.23414439569206225,0.06421663442940029,0.2164989939637827,0.19009983361064897,,
svdd_decision_templates_agg,0.30434782608695654,0.24390243902439024,0.2674057649667406,0.31933548684817725,0.3027272727272726,,
parzen_ecoc_agg,0.052077238150965544,0.01336073997944498,0.0,0.03407951887738059,0.03929203539823012,,
parzen_decision_templates_agg_des,0.05943827563683868,-0.011463250168577188,0.06481155336386046,0.09360485887817083,0.08138711960368006,,
kmeans_max_agg,0.291958041958042,0.20066611157368852,0.24825318536785856,0.31187904967602587,0.31601545727780167,,
svdd_decision_templates_agg_des,0.22492401215805458,0.17452830188679258,0.21724709784411278,0.2302188552188552,0.18795698924731197,,
parzen_max_agg,0.20903954802259883,0.16131469588213054,0.23164956590370955,0.2322082147214315,0.2760736196319018,,
parzen_decision_templates_agg,0.18279569892473113,0.12293853073463268,0.1853197674418604,0.19606358819076453,0.21491935483870972,,
svdd_ecoc_agg,0.022403258655804503,0.16209476309226944,0.1748251748251748,-0.009464870768110645,0.12399678972712691,,
svdd_ecoc_agg_desthr,0.1650671785028791,0.18462980318650413,0.3160945162728489,0.18122448979591843,-0.03866068346565399,,
kmeans_decision_templates_agg_des,0.16791604197901056,0.1428571428571429,0.24840764331210197,0.29732028923862186,0.2344290657439445,,
parzen_ecoc_agg_des,-0.11362607514712542,0.02205177372962619,-0.07150964812712823,0.07781175671083929,0.0013540961408259333,,
kmeans_ecoc_agg,0.17533432392273396,0.23047906450396083,0.20746268656716427,0.1453862660944205,0.14927905004240882,,
