Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_max_agg_des,0.6554024010671409,0.6775628196575494,0.7325309261116684,0.6337809344134946,0.6328437917222964,,
parzen_max_agg_desthr,0.733244414804935,0.7106288258208124,0.7105321754620353,0.6776703345559631,0.6884735202492211,,
kmeans_ecoc_agg_des,0.2520651931234651,0.36391027787077324,0.2596685082872928,0.2547274749721914,0.3678607075524011,,
kmeans_ecoc_agg_desthr,0.43099408680129425,0.4517175786057962,0.44861049845610945,0.24318308291597102,0.49406071271447416,,
parzen_ecoc_agg_desthr,0.43035853903719423,0.499332443257677,0.5763184301482887,0.3531117555208565,0.47585591613694656,,
kmeans_decision_templates_agg,0.6225158210280892,0.7000000000000001,0.6091568955890564,0.6668517490283176,0.6327212020033389,,
kmeans_decision_templates_agg_desthr,0.46796719131013076,0.5325022261798753,0.4560994560994561,0.5438869729669595,0.5094760312151616,,
svdd_ecoc_agg_des,0.2769744160177976,0.41261221323284936,0.2788194829690448,0.29945513176915384,0.2808143394556317,,
kmeans_max_agg_des,0.6664442961974649,0.5879732739420935,0.6099409339128496,0.6557468073292614,0.599064483795523,,
svdd_max_agg_desthr,0.6997998665777184,0.6885774663552442,0.7325309261116684,0.7329178722457157,0.6772398441847525,,
parzen_decision_templates_agg_desthr,0.5552096074724785,0.6001332889036988,0.6333333333333333,0.5777777777777777,0.6101147376629164,,
svdd_max_agg,0.6554024010671409,0.6775628196575494,0.7325309261116684,0.6337809344134946,0.6328437917222964,,
kmeans_max_agg_desthr,0.677670334555963,0.6654026321659603,0.6655891204993869,0.688681343117634,0.6323119777158774,,
parzen_max_agg_des,0.7220678154530294,0.7106288258208124,0.6992648696814436,0.666629625513946,0.6774552330107886,,
svdd_decision_templates_agg_desthr,0.5447479458139017,0.5438869729669595,0.6552107663218775,0.6105052303583353,0.5875139353400223,,
svdd_decision_templates_agg,0.6223900488671701,0.7219132369299222,0.7218204072549238,0.6888197377194931,0.6661844887059086,,
parzen_ecoc_agg,0.4551317691537863,0.3338514488730988,0.4559182767044193,0.4105216327438549,0.44264853416564487,,
parzen_decision_templates_agg_des,0.6218020022246942,0.6994991652754592,0.6327212020033388,0.5999110913536342,0.6102883865939206,,
kmeans_max_agg,0.6664442961974649,0.5879732739420935,0.6099409339128496,0.6337809344134945,0.599064483795523,,
svdd_decision_templates_agg_des,0.5998221431747444,0.6550573049961055,0.6658498552016039,0.6769881933615505,0.621085478658197,,
parzen_max_agg,0.7220678154530294,0.7106288258208124,0.6992648696814436,0.666629625513946,0.6774552330107886,,
parzen_decision_templates_agg,0.6998999666555519,0.7106610282661918,0.6769162210338681,0.6551724137931034,0.6884735202492211,,
svdd_ecoc_agg,0.36596218020022253,0.41261221323284936,0.4567025169087482,0.2662590327959977,0.27905944986690323,,
svdd_ecoc_agg_desthr,0.4222864126208199,0.46595460614152195,0.2543957266859559,0.41078376876042233,0.42151518522638787,,
kmeans_decision_templates_agg_des,0.5215843346684468,0.588706091596265,0.5328661995328662,0.544393821535726,0.5430227374052607,,
parzen_ecoc_agg_des,0.3536164047698652,0.288888888888889,0.4559182767044193,0.3539044224128327,0.36440677966101687,,
kmeans_ecoc_agg,0.2768135291499777,0.29750223015165034,0.3044054322623386,0.3759054942605594,0.27296761401189684,,
